instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Musim
12897,2012-06-26,3,1,6,13,0,2,1,1,0.7,0.6364,0.3,0.4627,74,232,306,Musim gugur
12898,2012-06-26,3,1,6,14,0,2,1,1,0.7,0.6364,0.3,0.4627,81,186,267,Musim gugur
12899,2012-06-26,3,1,6,15,0,2,1,1,0.72,0.6515,0.28,0.4627,88,229,317,Musim gugur
12900,2012-06-26,3,1,6,16,0,2,1,1,0.72,0.6364,0.26,0.4925,67,349,416,Musim gugur
12901,2012-06-26,3,1,6,17,0,2,1,1,0.72,0.6515,0.28,0.4179,104,796,900,Musim gugur
12902,2012-06-26,3,1,6,18,0,2,1,1,0.72,0.6515,0.28,0.3582,105,719,824,Musim gugur
12903,2012-06-26,3,1,6,19,0,2,1,1,0.72,0.6515,0.28,0.2239,83,529,612,Musim gugur
12904,2012-06-26,3,1,6,20,0,2,1,1,0.7,0.6364,0.3,0.2836,88,417,505,Musim gugur
12905,2012-06-26,3,1,6,21,0,2,1,1,0.68,0.6364,0.34,0.194,61,267,328,Musim gugur
12906,2012-06-26,3,1,6,22,0,2,1,1,0.66,0.6212,0.34,0.2537,26,219,245,Musim gugur
12907,2012-06-26,3,1,6,23,0,2,1,1,0.62,0.6212,0.41,0.1343,13,118,131,Musim gugur
12908,2012-06-27,3,1,6,0,0,3,1,1,0.62,0.6212,0.41,0.194,15,39,54,Musim gugur
12909,2012-06-27,3,1,6,1,0,3,1,1,0.6,0.6212,0.43,0.1642,5,18,23,Musim gugur
12910,2012-06-27,3,1,6,2,0,3,1,1,0.56,0.5303,0.49,0.1343,2,12,14,Musim gugur
12911,2012-06-27,3,1,6,3,0,3,1,1,0.58,0.5455,0.46,0.0896,1,7,8,Musim gugur
12912,2012-06-27,3,1,6,4,0,3,1,1,0.6,0.6212,0.4,0.2537,0,11,11,Musim gugur
12913,2012-06-27,3,1,6,5,0,3,1,1,0.6,0.6212,0.43,0.2836,2,34,36,Musim gugur
12914,2012-06-27,3,1,6,6,0,3,1,1,0.58,0.5455,0.46,0.2836,7,193,200,Musim gugur
12915,2012-06-27,3,1,6,7,0,3,1,1,0.6,0.6212,0.43,0.3582,29,498,527,Musim gugur
12916,2012-06-27,3,1,6,8,0,3,1,1,0.62,0.6212,0.43,0.3284,49,638,687,Musim gugur
12917,2012-06-27,3,1,6,9,0,3,1,1,0.66,0.6212,0.41,0.3582,29,253,282,Musim gugur
12918,2012-06-27,3,1,6,10,0,3,1,1,0.7,0.6364,0.37,0.2537,34,138,172,Musim gugur
12919,2012-06-27,3,1,6,11,0,3,1,1,0.74,0.6515,0.3,0.3284,64,145,209,Musim gugur
12920,2012-06-27,3,1,6,12,0,3,1,1,0.76,0.6667,0.29,0.2985,77,245,322,Musim gugur
12921,2012-06-27,3,1,6,13,0,3,1,1,0.8,0.697,0.27,0.3284,77,244,321,Musim gugur
12922,2012-06-27,3,1,6,14,0,3,1,1,0.8,0.6818,0.24,0.3582,78,192,270,Musim gugur
12923,2012-06-27,3,1,6,15,0,3,1,1,0.8,0.697,0.26,0.4627,61,188,249,Musim gugur
12924,2012-06-27,3,1,6,16,0,3,1,1,0.82,0.697,0.24,0.4478,55,337,392,Musim gugur
12925,2012-06-27,3,1,6,17,0,3,1,1,0.82,0.697,0.24,0.3881,113,730,843,Musim gugur
12926,2012-06-27,3,1,6,18,0,3,1,1,0.8,0.697,0.27,0.3284,85,719,804,Musim gugur
12927,2012-06-27,3,1,6,19,0,3,1,1,0.78,0.6818,0.29,0.3284,101,542,643,Musim gugur
12928,2012-06-27,3,1,6,20,0,3,1,1,0.76,0.6667,0.31,0.194,76,369,445,Musim gugur
12929,2012-06-27,3,1,6,21,0,3,1,1,0.74,0.6515,0.35,0.1343,54,313,367,Musim gugur
12930,2012-06-27,3,1,6,22,0,3,1,1,0.72,0.6515,0.39,0.0896,52,245,297,Musim gugur
12931,2012-06-27,3,1,6,23,0,3,1,1,0.68,0.6364,0.47,0.1343,11,148,159,Musim gugur
12932,2012-06-28,3,1,6,0,0,4,1,1,0.66,0.6212,0.5,0.1045,2,52,54,Musim gugur
12933,2012-06-28,3,1,6,1,0,4,1,1,0.66,0.6212,0.54,0.0,11,14,25,Musim gugur
12934,2012-06-28,3,1,6,2,0,4,1,1,0.66,0.6212,0.5,0.0896,1,12,13,Musim gugur
12935,2012-06-28,3,1,6,3,0,4,1,1,0.66,0.6212,0.5,0.0896,1,6,7,Musim gugur
12936,2012-06-28,3,1,6,4,0,4,1,1,0.62,0.6061,0.61,0.1045,0,11,11,Musim gugur
12937,2012-06-28,3,1,6,5,0,4,1,1,0.62,0.6212,0.57,0.0896,8,39,47,Musim gugur
12938,2012-06-28,3,1,6,6,0,4,1,1,0.62,0.6212,0.57,0.0896,8,185,193,Musim gugur
12939,2012-06-28,3,1,6,7,0,4,1,1,0.62,0.6061,0.61,0.1045,24,484,508,Musim gugur
12940,2012-06-28,3,1,6,8,0,4,1,1,0.66,0.6212,0.5,0.1343,40,577,617,Musim gugur
12941,2012-06-28,3,1,6,9,0,4,1,1,0.7,0.6515,0.54,0.1642,33,318,351,Musim gugur
12942,2012-06-28,3,1,6,10,0,4,1,1,0.74,0.6667,0.48,0.194,40,144,184,Musim gugur
12943,2012-06-28,3,1,6,11,0,4,1,1,0.8,0.697,0.31,0.194,41,170,211,Musim gugur
12944,2012-06-28,3,1,6,12,0,4,1,1,0.84,0.7121,0.26,0.2836,49,227,276,Musim gugur
12945,2012-06-28,3,1,6,13,0,4,1,1,0.86,0.7424,0.26,0.2239,31,205,236,Musim gugur
12946,2012-06-28,3,1,6,14,0,4,1,1,0.86,0.7273,0.25,0.3284,66,188,254,Musim gugur
12947,2012-06-28,3,1,6,15,0,4,1,1,0.86,0.7273,0.25,0.3284,24,195,219,Musim gugur
12948,2012-06-28,3,1,6,16,0,4,1,1,0.88,0.7424,0.23,0.194,56,331,387,Musim gugur
12949,2012-06-28,3,1,6,17,0,4,1,1,0.88,0.7424,0.22,0.194,71,634,705,Musim gugur
12950,2012-06-28,3,1,6,18,0,4,1,1,0.86,0.7273,0.25,0.2239,100,597,697,Musim gugur
12951,2012-06-28,3,1,6,19,0,4,1,1,0.84,0.7273,0.3,0.2985,79,492,571,Musim gugur
12952,2012-06-28,3,1,6,20,0,4,1,1,0.82,0.7273,0.34,0.194,71,399,470,Musim gugur
12953,2012-06-28,3,1,6,21,0,4,1,1,0.76,0.697,0.55,0.194,89,309,398,Musim gugur
12954,2012-06-28,3,1,6,22,0,4,1,1,0.76,0.697,0.52,0.1642,50,224,274,Musim gugur
12955,2012-06-28,3,1,6,23,0,4,1,1,0.74,0.6667,0.48,0.1343,26,145,171,Musim gugur
12956,2012-06-29,3,1,6,0,0,5,1,1,0.74,0.6667,0.48,0.1343,24,90,114,Musim gugur
12957,2012-06-29,3,1,6,1,0,5,1,1,0.74,0.6667,0.51,0.1642,9,33,42,Musim gugur
12958,2012-06-29,3,1,6,2,0,5,1,1,0.72,0.6667,0.58,0.194,3,15,18,Musim gugur
12959,2012-06-29,3,1,6,3,0,5,1,1,0.72,0.6667,0.58,0.194,3,5,8,Musim gugur
12960,2012-06-29,3,1,6,4,0,5,1,1,0.7,0.6515,0.65,0.1642,1,9,10,Musim gugur
12961,2012-06-29,3,1,6,5,0,5,1,1,0.7,0.6515,0.61,0.1045,6,39,45,Musim gugur
12962,2012-06-29,3,1,6,6,0,5,1,2,0.7,0.6515,0.61,0.1642,15,148,163,Musim gugur
12963,2012-06-29,3,1,6,7,0,5,1,1,0.7,0.6515,0.61,0.1045,19,361,380,Musim gugur
12964,2012-06-29,3,1,6,8,0,5,1,2,0.74,0.6818,0.55,0.1045,48,576,624,Musim gugur
12965,2012-06-29,3,1,6,9,0,5,1,1,0.76,0.697,0.55,0.1642,39,261,300,Musim gugur
12966,2012-06-29,3,1,6,10,0,5,1,1,0.9,0.8333,0.39,0.2985,32,139,171,Musim gugur
12967,2012-06-29,3,1,6,11,0,5,1,2,0.9,0.8485,0.42,0.2836,51,137,188,Musim gugur
12968,2012-06-29,3,1,6,12,0,5,1,2,0.92,0.8788,0.4,0.2537,53,173,226,Musim gugur
12969,2012-06-29,3,1,6,13,0,5,1,1,0.94,0.8788,0.38,0.194,45,194,239,Musim gugur
12970,2012-06-29,3,1,6,14,0,5,1,1,0.96,0.9091,0.36,0.2239,49,184,233,Musim gugur
12971,2012-06-29,3,1,6,15,0,5,1,1,0.96,0.9091,0.36,0.0,47,183,230,Musim gugur
12972,2012-06-29,3,1,6,16,0,5,1,1,0.96,0.9091,0.36,0.0,59,292,351,Musim gugur
12973,2012-06-29,3,1,6,17,0,5,1,1,0.98,0.9242,0.34,0.194,82,457,539,Musim gugur
12974,2012-06-29,3,1,6,18,0,5,1,1,0.96,0.8636,0.31,0.0,50,414,464,Musim gugur
12975,2012-06-29,3,1,6,19,0,5,1,1,0.9,0.8788,0.47,0.194,60,303,363,Musim gugur
12976,2012-06-29,3,1,6,20,0,5,1,1,0.92,0.8939,0.42,0.2537,53,255,308,Musim gugur
12977,2012-06-29,3,1,6,21,0,5,1,2,0.86,0.8333,0.53,0.194,41,195,236,Musim gugur
12978,2012-06-29,3,1,6,22,0,5,1,3,0.82,0.8333,0.63,0.194,34,129,163,Musim gugur
12979,2012-06-29,3,1,6,23,0,5,1,3,0.82,0.8333,0.63,0.194,6,42,48,Musim gugur
12980,2012-06-30,3,1,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642,4,65,69,Musim gugur
12981,2012-06-30,3,1,6,1,0,6,0,3,0.64,0.5758,0.89,0.2239,3,55,58,Musim gugur
12982,2012-06-30,3,1,6,2,0,6,0,2,0.64,0.5758,0.89,0.0,7,54,61,Musim gugur
12983,2012-06-30,3,1,6,3,0,6,0,2,0.64,0.5758,0.89,0.0,3,20,23,Musim gugur
12984,2012-06-30,3,1,6,4,0,6,0,2,0.62,0.5455,0.94,0.0,3,15,18,Musim gugur
12985,2012-06-30,3,1,6,5,0,6,0,1,0.64,0.5758,0.89,0.1642,3,7,10,Musim gugur
12986,2012-06-30,3,1,6,6,0,6,0,1,0.64,0.5758,0.89,0.1642,6,36,42,Musim gugur
12987,2012-06-30,3,1,6,7,0,6,0,1,0.64,0.5758,0.89,0.1642,10,82,92,Musim gugur
12988,2012-06-30,3,1,6,8,0,6,0,1,0.64,0.5758,0.89,0.1642,26,168,194,Musim gugur
12989,2012-06-30,3,1,6,9,0,6,0,1,0.64,0.5758,0.89,0.1642,41,234,275,Musim gugur
12990,2012-06-30,3,1,6,10,0,6,0,1,0.88,0.7727,0.3,0.2537,96,308,404,Musim gugur
12991,2012-06-30,3,1,6,11,0,6,0,1,0.88,0.7727,0.3,0.2537,102,350,452,Musim gugur
12992,2012-06-30,3,1,6,12,0,6,0,1,0.88,0.7727,0.3,0.2537,143,328,471,Musim gugur
12993,2012-06-30,3,1,6,13,0,6,0,1,0.88,0.7727,0.3,0.2537,105,323,428,Musim gugur
12994,2012-06-30,3,1,6,14,0,6,0,1,0.88,0.7727,0.3,0.2537,114,295,409,Musim gugur
12995,2012-06-30,3,1,6,15,0,6,0,1,0.88,0.7727,0.3,0.2537,117,287,404,Musim gugur
12996,2012-06-30,3,1,6,16,0,6,0,1,0.9,0.7879,0.29,0.1642,109,264,373,Musim gugur
12997,2012-06-30,3,1,6,17,0,6,0,1,0.88,0.7727,0.32,0.1343,131,231,362,Musim gugur
12998,2012-06-30,3,1,6,18,0,6,0,1,0.88,0.7879,0.35,0.0,91,248,339,Musim gugur
12999,2012-06-30,3,1,6,19,0,6,0,1,0.84,0.7576,0.44,0.2537,134,240,374,Musim gugur
13000,2012-06-30,3,1,6,20,0,6,0,1,0.82,0.7727,0.52,0.1642,88,204,292,Musim gugur
13001,2012-06-30,3,1,6,21,0,6,0,1,0.82,0.7727,0.52,0.1642,48,165,213,Musim gugur
13002,2012-06-30,3,1,6,22,0,6,0,1,0.78,0.7424,0.62,0.1642,38,134,172,Musim gugur
13003,2012-06-30,3,1,6,23,0,6,0,1,0.78,0.7424,0.62,0.0896,33,119,152,Musim gugur
13004,2012-07-01,3,1,7,0,0,0,0,1,0.76,0.7273,0.66,0.0,27,122,149,Musim gugur
13005,2012-07-01,3,1,7,1,0,0,0,1,0.74,0.697,0.7,0.1343,12,81,93,Musim gugur
13006,2012-07-01,3,1,7,2,0,0,0,1,0.72,0.697,0.74,0.0896,21,69,90,Musim gugur
13007,2012-07-01,3,1,7,3,0,0,0,1,0.72,0.7121,0.84,0.1343,6,27,33,Musim gugur
13008,2012-07-01,3,1,7,4,0,0,0,1,0.7,0.6667,0.79,0.194,0,4,4,Musim gugur
13009,2012-07-01,3,1,7,5,0,0,0,1,0.68,0.6364,0.79,0.1045,3,7,10,Musim gugur
13010,2012-07-01,3,1,7,6,0,0,0,1,0.7,0.6667,0.79,0.0896,8,19,27,Musim gugur
13011,2012-07-01,3,1,7,7,0,0,0,1,0.74,0.697,0.7,0.0,13,37,50,Musim gugur
13012,2012-07-01,3,1,7,8,0,0,0,1,0.78,0.7424,0.62,0.1045,36,106,142,Musim gugur
13013,2012-07-01,3,1,7,9,0,0,0,1,0.82,0.7879,0.56,0.0,51,168,219,Musim gugur
13014,2012-07-01,3,1,7,10,0,0,0,1,0.86,0.7879,0.44,0.2985,98,268,366,Musim gugur
13015,2012-07-01,3,1,7,11,0,0,0,1,0.88,0.803,0.39,0.2239,121,256,377,Musim gugur
13016,2012-07-01,3,1,7,12,0,0,0,1,0.9,0.8182,0.37,0.2239,114,319,433,Musim gugur
13017,2012-07-01,3,1,7,13,0,0,0,1,0.92,0.8333,0.33,0.2537,111,309,420,Musim gugur
13018,2012-07-01,3,1,7,14,0,0,0,1,0.92,0.8333,0.33,0.2537,98,346,444,Musim gugur
13019,2012-07-01,3,1,7,15,0,0,0,1,0.9,0.8182,0.37,0.2836,101,244,345,Musim gugur
13020,2012-07-01,3,1,7,16,0,0,0,1,0.92,0.8333,0.33,0.2985,85,228,313,Musim gugur
13021,2012-07-01,3,1,7,17,0,0,0,1,0.92,0.803,0.26,0.2985,90,323,413,Musim gugur
13022,2012-07-01,3,1,7,18,0,0,0,1,0.88,0.7727,0.32,0.3582,95,275,370,Musim gugur
13023,2012-07-01,3,1,7,19,0,0,0,1,0.84,0.7424,0.39,0.1343,103,279,382,Musim gugur
13024,2012-07-01,3,1,7,20,0,0,0,1,0.84,0.7424,0.39,0.1343,88,244,332,Musim gugur
13025,2012-07-01,3,1,7,21,0,0,0,1,0.84,0.7424,0.39,0.1343,77,181,258,Musim gugur
13026,2012-07-01,3,1,7,22,0,0,0,1,0.82,0.7424,0.43,0.1343,41,110,151,Musim gugur
13027,2012-07-01,3,1,7,23,0,0,0,3,0.78,0.7121,0.52,0.1642,22,88,110,Musim gugur
13028,2012-07-02,3,1,7,0,0,1,1,2,0.76,0.7121,0.58,0.2239,12,31,43,Musim gugur
13029,2012-07-02,3,1,7,1,0,1,1,2,0.76,0.7121,0.58,0.194,3,14,17,Musim gugur
13030,2012-07-02,3,1,7,2,0,1,1,2,0.74,0.6667,0.51,0.2537,1,14,15,Musim gugur
13031,2012-07-02,3,1,7,3,0,1,1,2,0.72,0.6667,0.54,0.4179,0,5,5,Musim gugur
13032,2012-07-02,3,1,7,4,0,1,1,2,0.72,0.6667,0.54,0.2985,2,10,12,Musim gugur
13033,2012-07-02,3,1,7,5,0,1,1,2,0.72,0.6667,0.51,0.0,3,37,40,Musim gugur
13034,2012-07-02,3,1,7,6,0,1,1,1,0.7,0.6515,0.58,0.1045,4,132,136,Musim gugur
13035,2012-07-02,3,1,7,7,0,1,1,1,0.74,0.6667,0.51,0.1045,8,390,398,Musim gugur
13036,2012-07-02,3,1,7,8,0,1,1,1,0.76,0.697,0.52,0.194,20,548,568,Musim gugur
13037,2012-07-02,3,1,7,9,0,1,1,1,0.78,0.697,0.46,0.2537,56,239,295,Musim gugur
13038,2012-07-02,3,1,7,10,0,1,1,1,0.8,0.7273,0.43,0.2537,70,104,174,Musim gugur
13039,2012-07-02,3,1,7,11,0,1,1,1,0.84,0.7273,0.28,0.2985,67,134,201,Musim gugur
13040,2012-07-02,3,1,7,12,0,1,1,1,0.84,0.7273,0.32,0.194,74,183,257,Musim gugur
13041,2012-07-02,3,1,7,13,0,1,1,1,0.86,0.7576,0.34,0.2239,74,162,236,Musim gugur
13042,2012-07-02,3,1,7,14,0,1,1,1,0.86,0.7576,0.34,0.2239,79,151,230,Musim gugur
13043,2012-07-02,3,1,7,15,0,1,1,1,0.84,0.7424,0.36,0.194,59,175,234,Musim gugur
13044,2012-07-02,3,1,7,16,0,1,1,1,0.84,0.7424,0.36,0.2836,61,304,365,Musim gugur
13045,2012-07-02,3,1,7,17,0,1,1,1,0.84,0.7273,0.32,0.1343,82,665,747,Musim gugur
13046,2012-07-02,3,1,7,18,0,1,1,1,0.84,0.7273,0.32,0.1642,72,658,730,Musim gugur
13047,2012-07-02,3,1,7,19,0,1,1,1,0.78,0.697,0.43,0.1343,71,510,581,Musim gugur
13048,2012-07-02,3,1,7,20,0,1,1,1,0.78,0.697,0.43,0.1343,38,357,395,Musim gugur
13049,2012-07-02,3,1,7,21,0,1,1,1,0.76,0.6818,0.45,0.1343,17,241,258,Musim gugur
13050,2012-07-02,3,1,7,22,0,1,1,1,0.74,0.6667,0.51,0.1642,19,169,188,Musim gugur
13051,2012-07-02,3,1,7,23,0,1,1,1,0.74,0.6667,0.51,0.1045,12,90,102,Musim gugur
13052,2012-07-03,3,1,7,0,0,2,1,1,0.72,0.6667,0.54,0.0,9,44,53,Musim gugur
13053,2012-07-03,3,1,7,1,0,2,1,1,0.72,0.6667,0.58,0.0,5,9,14,Musim gugur
13054,2012-07-03,3,1,7,2,0,2,1,1,0.72,0.6667,0.58,0.0,2,8,10,Musim gugur
13055,2012-07-03,3,1,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,0,2,2,Musim gugur
13056,2012-07-03,3,1,7,4,0,2,1,1,0.68,0.6364,0.65,0.1045,0,6,6,Musim gugur
13057,2012-07-03,3,1,7,5,0,2,1,1,0.7,0.6515,0.61,0.0,2,33,35,Musim gugur
13058,2012-07-03,3,1,7,6,0,2,1,1,0.7,0.6515,0.65,0.1343,5,149,154,Musim gugur
13059,2012-07-03,3,1,7,7,0,2,1,1,0.74,0.6818,0.58,0.0,21,462,483,Musim gugur
13060,2012-07-03,3,1,7,8,0,2,1,1,0.74,0.6818,0.62,0.0896,42,604,646,Musim gugur
13061,2012-07-03,3,1,7,9,0,2,1,1,0.8,0.7424,0.49,0.1642,46,226,272,Musim gugur
13062,2012-07-03,3,1,7,10,0,2,1,1,0.82,0.7424,0.43,0.2239,56,153,209,Musim gugur
13063,2012-07-03,3,1,7,11,0,2,1,1,0.86,0.7576,0.34,0.194,66,151,217,Musim gugur
13064,2012-07-03,3,1,7,12,0,2,1,1,0.88,0.7576,0.28,0.194,74,198,272,Musim gugur
13065,2012-07-03,3,1,7,13,0,2,1,1,0.9,0.7727,0.25,0.1343,80,203,283,Musim gugur
13066,2012-07-03,3,1,7,14,0,2,1,1,0.9,0.7727,0.25,0.194,69,241,310,Musim gugur
13067,2012-07-03,3,1,7,15,0,2,1,2,0.9,0.7727,0.24,0.0,71,330,401,Musim gugur
13068,2012-07-03,3,1,7,16,0,2,1,2,0.9,0.7727,0.24,0.194,90,437,527,Musim gugur
13069,2012-07-03,3,1,7,17,0,2,1,2,0.86,0.7424,0.3,0.1642,102,620,722,Musim gugur
13070,2012-07-03,3,1,7,18,0,2,1,2,0.86,0.7424,0.3,0.0,85,542,627,Musim gugur
13071,2012-07-03,3,1,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,66,431,497,Musim gugur
13072,2012-07-03,3,1,7,20,0,2,1,3,0.76,0.697,0.55,0.4925,80,296,376,Musim gugur
13073,2012-07-03,3,1,7,21,0,2,1,2,0.7,0.6515,0.7,0.2836,36,160,196,Musim gugur
13074,2012-07-03,3,1,7,22,0,2,1,1,0.68,0.6364,0.79,0.194,26,151,177,Musim gugur
13075,2012-07-03,3,1,7,23,0,2,1,1,0.66,0.6061,0.83,0.0,19,152,171,Musim gugur
13076,2012-07-04,3,1,7,0,1,3,0,1,0.68,0.6364,0.79,0.0896,19,140,159,Musim gugur
13077,2012-07-04,3,1,7,1,1,3,0,1,0.68,0.6364,0.74,0.0,27,96,123,Musim gugur
13078,2012-07-04,3,1,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,27,66,93,Musim gugur
13079,2012-07-04,3,1,7,3,1,3,0,1,0.68,0.6364,0.74,0.194,9,23,32,Musim gugur
13080,2012-07-04,3,1,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537,5,11,16,Musim gugur
13081,2012-07-04,3,1,7,5,1,3,0,1,0.66,0.6212,0.69,0.0,5,14,19,Musim gugur
13082,2012-07-04,3,1,7,6,1,3,0,1,0.66,0.6212,0.69,0.0,9,23,32,Musim gugur
13083,2012-07-04,3,1,7,7,1,3,0,1,0.68,0.6364,0.65,0.0,10,62,72,Musim gugur
13084,2012-07-04,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,43,110,153,Musim gugur
13085,2012-07-04,3,1,7,9,1,3,0,1,0.76,0.697,0.52,0.0,90,203,293,Musim gugur
13086,2012-07-04,3,1,7,10,1,3,0,1,0.8,0.7273,0.46,0.0,143,304,447,Musim gugur
13087,2012-07-04,3,1,7,11,1,3,0,1,0.82,0.7576,0.46,0.1343,164,321,485,Musim gugur
13088,2012-07-04,3,1,7,12,1,3,0,1,0.86,0.7879,0.41,0.2239,164,330,494,Musim gugur
13089,2012-07-04,3,1,7,13,1,3,0,1,0.9,0.8182,0.35,0.0,177,322,499,Musim gugur
13090,2012-07-04,3,1,7,14,1,3,0,1,0.9,0.8182,0.37,0.1642,190,357,547,Musim gugur
13091,2012-07-04,3,1,7,15,1,3,0,1,0.92,0.8485,0.35,0.2985,155,299,454,Musim gugur
13092,2012-07-04,3,1,7,16,1,3,0,1,0.92,0.8485,0.35,0.2537,163,226,389,Musim gugur
13093,2012-07-04,3,1,7,17,1,3,0,1,0.92,0.8485,0.35,0.2985,161,253,414,Musim gugur
13094,2012-07-04,3,1,7,18,1,3,0,1,0.9,0.8485,0.42,0.194,159,271,430,Musim gugur
13095,2012-07-04,3,1,7,19,1,3,0,1,0.86,0.803,0.47,0.2239,177,255,432,Musim gugur
13096,2012-07-04,3,1,7,20,1,3,0,1,0.86,0.803,0.47,0.2239,237,314,551,Musim gugur
13097,2012-07-04,3,1,7,21,1,3,0,1,0.84,0.803,0.53,0.1343,222,362,584,Musim gugur
13098,2012-07-04,3,1,7,22,1,3,0,1,0.82,0.7879,0.56,0.2239,175,327,502,Musim gugur
13099,2012-07-04,3,1,7,23,1,3,0,2,0.78,0.697,0.43,0.0896,31,152,183,Musim gugur
13100,2012-07-05,3,1,7,0,0,4,1,1,0.74,0.6667,0.51,0.1045,17,71,88,Musim gugur
13101,2012-07-05,3,1,7,1,0,4,1,1,0.74,0.6667,0.51,0.2836,6,24,30,Musim gugur
13102,2012-07-05,3,1,7,2,0,4,1,1,0.74,0.6667,0.51,0.0,4,14,18,Musim gugur
13103,2012-07-05,3,1,7,3,0,4,1,1,0.72,0.6667,0.54,0.194,2,5,7,Musim gugur
13104,2012-07-05,3,1,7,4,0,4,1,1,0.72,0.6667,0.58,0.0,0,7,7,Musim gugur
13105,2012-07-05,3,1,7,5,0,4,1,1,0.72,0.6818,0.62,0.0,1,28,29,Musim gugur
13106,2012-07-05,3,1,7,6,0,4,1,1,0.72,0.6667,0.58,0.0,3,130,133,Musim gugur
13107,2012-07-05,3,1,7,7,0,4,1,1,0.76,0.697,0.55,0.0,27,316,343,Musim gugur
13108,2012-07-05,3,1,7,8,0,4,1,1,0.8,0.7424,0.49,0.1343,36,514,550,Musim gugur
13109,2012-07-05,3,1,7,9,0,4,1,1,0.84,0.7879,0.49,0.2985,47,246,293,Musim gugur
13110,2012-07-05,3,1,7,10,0,4,1,1,0.86,0.7879,0.44,0.3582,69,117,186,Musim gugur
13111,2012-07-05,3,1,7,11,0,4,1,1,0.9,0.8182,0.35,0.2985,107,137,244,Musim gugur
13112,2012-07-05,3,1,7,12,0,4,1,1,0.9,0.8182,0.35,0.3582,88,188,276,Musim gugur
13113,2012-07-05,3,1,7,13,0,4,1,1,0.92,0.8333,0.33,0.2239,129,181,310,Musim gugur
13114,2012-07-05,3,1,7,14,0,4,1,1,0.92,0.8333,0.33,0.3284,87,154,241,Musim gugur
13115,2012-07-05,3,1,7,15,0,4,1,1,0.92,0.8333,0.33,0.3582,71,183,254,Musim gugur
13116,2012-07-05,3,1,7,16,0,4,1,1,0.92,0.8333,0.33,0.2537,109,324,433,Musim gugur
13117,2012-07-05,3,1,7,17,0,4,1,1,0.92,0.8485,0.35,0.1642,114,575,689,Musim gugur
13118,2012-07-05,3,1,7,18,0,4,1,2,0.9,0.8333,0.39,0.3284,96,511,607,Musim gugur
13119,2012-07-05,3,1,7,19,0,4,1,2,0.88,0.803,0.39,0.2537,128,375,503,Musim gugur
13120,2012-07-05,3,1,7,20,0,4,1,2,0.86,0.7879,0.41,0.2239,78,243,321,Musim gugur
13121,2012-07-05,3,1,7,21,0,4,1,1,0.84,0.7727,0.47,0.194,91,232,323,Musim gugur
13122,2012-07-05,3,1,7,22,0,4,1,1,0.82,0.803,0.59,0.1343,63,162,225,Musim gugur
13123,2012-07-05,3,1,7,23,0,4,1,1,0.8,0.7576,0.55,0.1642,32,99,131,Musim gugur
13124,2012-07-06,3,1,7,0,0,5,1,1,0.78,0.7424,0.62,0.1343,39,63,102,Musim gugur
13125,2012-07-06,3,1,7,1,0,5,1,1,0.78,0.7273,0.55,0.2239,7,22,29,Musim gugur
13126,2012-07-06,3,1,7,2,0,5,1,1,0.76,0.7121,0.62,0.1343,4,13,17,Musim gugur
13127,2012-07-06,3,1,7,3,0,5,1,2,0.74,0.697,0.7,0.194,1,6,7,Musim gugur
13128,2012-07-06,3,1,7,4,0,5,1,1,0.74,0.697,0.66,0.2239,2,4,6,Musim gugur
13129,2012-07-06,3,1,7,5,0,5,1,1,0.74,0.697,0.66,0.194,4,31,35,Musim gugur
13130,2012-07-06,3,1,7,6,0,5,1,1,0.74,0.697,0.66,0.194,4,127,131,Musim gugur
13131,2012-07-06,3,1,7,7,0,5,1,1,0.78,0.697,0.46,0.1343,20,333,353,Musim gugur
13132,2012-07-06,3,1,7,8,0,5,1,1,0.8,0.7121,0.41,0.1642,28,557,585,Musim gugur
13133,2012-07-06,3,1,7,9,0,5,1,1,0.82,0.7273,0.36,0.1343,55,249,304,Musim gugur
13134,2012-07-06,3,1,7,10,0,5,1,1,0.86,0.7424,0.3,0.0,80,130,210,Musim gugur
13135,2012-07-06,3,1,7,11,0,5,1,1,0.84,0.7273,0.32,0.0896,92,141,233,Musim gugur
13136,2012-07-06,3,1,7,12,0,5,1,1,0.88,0.7576,0.28,0.1045,111,220,331,Musim gugur
13137,2012-07-06,3,1,7,13,0,5,1,1,0.9,0.7879,0.27,0.1045,99,194,293,Musim gugur
13138,2012-07-06,3,1,7,14,0,5,1,1,0.9,0.803,0.31,0.1642,91,184,275,Musim gugur
13139,2012-07-06,3,1,7,15,0,5,1,1,0.92,0.8182,0.29,0.194,79,206,285,Musim gugur
13140,2012-07-06,3,1,7,16,0,5,1,1,0.92,0.8182,0.29,0.1045,69,300,369,Musim gugur
13141,2012-07-06,3,1,7,17,0,5,1,1,0.92,0.8182,0.29,0.0,90,486,576,Musim gugur
13142,2012-07-06,3,1,7,18,0,5,1,1,0.9,0.803,0.33,0.2537,106,454,560,Musim gugur
